name,latitude,longitude,city,iata
Sitiawan Airport,4.2222,100.6993,Sitiawan,SWY
Taiping (Tekah) Airport,4.866432,100.715381,Taiping,TPG
Tioman Airport,2.81818,104.160004,Tioman Island,TOD
Sultan Abdul Halim Airport,6.189670086,100.3980026,Alor Satar,AOR
RMAF Butterworth Air Base,5.46592,100.390999,Butterworth,BWH
Sultan Ismail Petra Airport,6.16685009,102.2929993,Kota Baharu,KBR
Kuantan Airport,3.77538991,103.2089996,Kuantan,KUA
Kerteh Airport,4.53722,103.427002,Kerteh,KTE
Sultan Azlan Shah Airport,4.567969799,101.0920029,Ipoh,IPH
Senai International Airport,1.64131,103.669998,Johor Bahru,JHB
Kuala Lumpur International Airport,2.74558,101.709999,Sepang,KUL
Langkawi International Airport,6.329730034,99.72869873,Langkawi,LGK
Malacca International Airport,2.265613,102.252778,Malacca,MKZ
Sultan Mahmud Airport,5.382639885,103.1029968,Kuala Terengganu,TGG
Penang International Airport,5.297140121,100.2770004,Penang,PEN
Pulau Pangkor Airport,4.244719982,100.5530014,Pangkor Island,PKG
LTS Pulau Redang Airport,5.764804,103.004942,Redang,RDN
Sultan Abdul Aziz Shah International Airport,3.130579948,101.5490036,Subang,SZB
Decatur Shores Airport,48.500171,-122.813973,Decatur,DTR
Wanuma Airport,-4.8961,145.3213,Wanuma,WNU
Mathilda Batlayeri Airport,-7.848354,131.337068,Saumlaki-Yamdena Island,SXK
Atauro Airport,-8.243133,125.606378,Vila,AUT
Suai Airport,-9.303310394,125.2870026,Suai,UAI
Presidente Nicolau Lobato International Airport,-8.546562,125.524507,Dili,DIL
Cakung Airport,-8.486479,126.399981,Baucau,BCH
Maliana Airport,-8.97224,125.214996,Maliana,MPT
Rota Do Sândalo Oecusse Airport,-9.19806,124.343002,Oecussi-Ambeno,OEC
Viqueque Airport,-8.883799553,126.3730011,Viqueque,VIQ
AA Bere Tallo (Haliwen) Airport,-9.074841,124.903285,Atambua,ABU
Larantuka Gewayentana Airport,-8.274424,123.002,Tiwatobi,LKA
Sanggata/Sangkimah Airport,0.3847,117.543,Sanggata/Sangkimah,SGQ
Yuvai Semaring Airport,3.9028,115.6921,Long Bawan,LBW
Bontang Airport,0.119691,117.474998,Bontang-Borneo Island,BXT
Nunukan Airport,4.134001,117.669546,Nunukan-Nunukan Island,NNX
Tanah Grogot Airport,-1.885541,116.256809,Tanah Grogot,TNB
Long Apung Airport,1.704486,114.970297,Long Apung-Borneo Island,LPU
Wasua Airport,-8.2836,142.8697,Wasua,WSA
Paya Lebar Air Base,1.36042,103.910004,Paya Lebar,QPG
Tengah Air Base,1.387561,103.708291,Western Water Catchment,TGA
Steamboat Bay Seaplane Base,55.532662,-133.638167,Steamboat Bay,WSB
San Juan /Uganik/ Seaplane Base,57.7304,-153.320999,San Juan,UGI
Wiseman Airport,67.40460205,-150.1230011,Wiseman,WSM
Seletar Airport,1.41555,103.86673,Seletar,XSP
Singapore Changi Airport,1.35019,103.994003,Singapore,SIN
Wantoat Airport,-6.1325,146.4677778,Wantoat,WTT
Wuvulu Island Airport,-1.736111111,142.8366667,Wuvulu Island,WUV
Wuzhou Xijiang Airport,23.40316,111.09331,Tangbu,WUZ
Glendale Fokker Field,39.94869995,-80.7594986,Glendale,GWV
Urad Middle Banner Airport,41.460289,108.539085,Urad Middle Banner,WZQ
Miami Seaplane Base,25.77829933,-80.17030334,Miami,MPB
Blubber Bay Seaplane Base,49.793958,-124.621064,Blubber Bay,XBB
Biniguni Airport,-9.6425,149.303889,Biniguni,XBN
Broadford Airstrip,57.253399,-5.8279,Ashaig,SKL
Xinguara Municipal Airport,-7.0906,-49.9765,Xinguara,XIG
Maramag Airport,7.7538,125.0333,Maramag,XMA
New Barag Right Banner Baogede Airport,48.575585,116.939382,New Barag Right Banner,XRQ
Smolensk North Airport,54.824,32.025,Smolensk,LNX
Macau Heliport at Outer Harbour Ferry Terminal,22.196242,113.55936,Sé,XZM
Waukon Municipal Airport,43.2804985,-91.46949768,Waukon,UKN
Albany Airport,-34.94329834,117.8089981,Albany,ALH
Abingdon Downs Airport,-17.608814,143.183531,Abingdon Downs,ABG
Lyall Harbour Seaplane Base,48.795274,-123.181801,Saturna Island,YAJ
Marla Airport,-27.334298,133.627696,Marla,MRP
Maple Bay Seaplane Base,48.8167,-123.6084,Maple Bay,YAQ
Ararat Airport,-37.309978,142.988688,Ararat,ARY
Armidale Airport,-30.52809906,151.6170044,Armidale,ARM
Arrabury Airport,-26.69639,141.048718,Tanbar,AAB
Aurukun Airport,-13.354019,141.720028,Aurukun,AUU
Ayers Rock Connellan Airport,-25.185913,130.97703,Yulara,AYQ
Ayr Airport,-19.595832,147.324495,Ayr,AYR
Mount Barnett Airport,-16.741453,125.905608,Wunaamin Miliwundi Ranges,MBN
Barcaldine Airport,-23.566268,145.302086,Barcaldine,BCI
Alice Springs Airport,-23.806588,133.903427,Alice Springs,ASP
Badu Island Airport,-10.14955,142.173665,Badu Island,BDD
Brisbane International Airport,-27.38419914,153.1170044,Brisbane,BNE
Gold Coast Airport,-28.165962,153.506641,Gold Coast,OOL
Blackall Airport,-24.431678,145.429716,Blackall,BKQ
Cairns International Airport,-16.88579941,145.7550049,Cairns,CNS
Charleville Airport,-26.41329956,146.2619934,Charleville,CTL
Bellburn Airstrip,-17.545,128.305,Pumululu National Park,BXF
Beagle Bay Airport,-17.0165,122.6464,Dampier Peninsula,BEE
Balgo Hill Airport,-20.1483,127.973,Balgo,BQW
Bull Harbour Water Aerodrome,50.9179,-127.9372,Bull Harbour,YBH
Broken Hill Airport,-32.00139999,141.4720001,Broken Hill,BHQ
Hamilton Island Airport,-20.35810089,148.9519959,Hamilton Island,HTI
Bizant Airport,-14.74027778,144.1194444,Lakefield National Park,BZP
Baie-Johan-Beetz Water Aerodrome,50.283745,-62.81004,Baie-Johan-Beetz,YBJ
Biloela Airport,-24.320816,150.509627,Biloela,ZBL
Busselton Margaret River Regional Airport,-33.688423,115.401596,Busselton,BQB
Mount Isa Airport,-20.66390038,139.4889984,Mount Isa,ISA
Mackay Airport,-21.170816,149.182588,Mackay,MKY
Ballina Byron Gateway Airport,-28.833236,153.561471,Ballina,BNK
Bairnsdale Airport,-37.887539,147.569379,Bairnsdale,BSJ
Boigu Island Airport,-9.23278,142.218002,Boigu Island,GIC
Yibin Wuliangye Airport,28.858431,104.526157,Yibin (Cuiping),YBP
"Melbourne Heliport, Batman Park",-37.822272,144.956789,Melbourne,KAH
Proserpine Whitsunday Coast Airport,-20.494416,148.553583,Proserpine,PPP
Telegraph Harbour Seaplane Base,48.97,-123.664,Thetis Island,YBQ
Rockhampton Airport,-23.380019,150.475359,Rockhampton,ROK
Broome International Airport,-17.948789,122.227407,Broome,BME
Sunshine Coast Airport,-26.593324,153.08319,Maroochydore,MCY
Bathurst Airport,-33.406817,149.651161,Bathurst,BHS
Bathurst Island Airport,-11.764966,130.615774,Wurrumiyanga,BRT
Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,Townsville,TSV
Bundaberg Airport,-24.905039,152.322612,Bundaberg,BDB
Bowen Airport,-20.017999,148.215245,Bowen,ZBO
Weipa Airport,-12.677493,141.922618,Weipa,WEI
Toowoomba Wellcamp Airport,-27.558332,151.793335,Toowoomba,WTB
Beverley Springs Airport,-16.732756,125.439105,Wunaamin Miliwundi Ranges,BVZ
Carnarvon Airport,-24.880091,113.670752,Carnarvon,CVQ
Canobie Airport,-19.47940063,140.927002,Canobie,CBY
Coober Pedy Airport,-29.038312,134.722166,Coober Pedy,CPD
Chinchilla Airport,-26.771947,150.617571,Chinchilla,CCL
Cloncurry Airport,-20.66860008,140.5039978,Cloncurry,CNJ
Caloundra Airport,-26.80336,153.104975,Caloundra,CUD
Cortes Bay Water Aerodrome,50.063,-124.930002,Cortes Bay,YCF
Clifton Hills Airport,-27.018299,138.891998,Clifton Hills,CFH
Coffs Harbour Airport,-30.320601,153.115997,Coffs Harbour,CFS
Chillagoe Airport,-17.138386,144.528494,Chillagoe,LLG
Cherrabah Airport,-28.4301,152.08895,Cherrabah Homestead Resort,CRH
Christmas Creek Airport,-22.3543,119.6426,Christmas Creek Mine,CKW
RAAF Base Curtin,-17.580458,123.828449,Derby,DCN
Cordillo Downs Airport,-26.74530029,140.6380005,Cordillo Downs,ODL
Coen Airport,-13.761133,143.113311,Coen,CUQ
Collie Airport,-33.36669922,116.2170029,Collie,CIE
Cooma Snowy Mountains Airport,-36.300445,148.972408,Cooma,OOM
Carpentaria Downs Airport,-18.718481,144.313028,Carpentaria Downs,CFP
Christmas Creek Station Airport,-18.8728,125.934,Wangkat Jungka,CXQ
Coondewanna Airport,-22.9666996,118.8130035,Coondewanna,CJF
Coolawanyah Airport,-21.7946,117.755,Coolawanyah Station,COY
Dunbar Airport,-16.047203,142.393915,Maramie,DNB
Derby Airport,-17.37193,123.66221,Derby,DRB
Drumduff Airport,-16.052124,143.013339,Palmer,DFP
Daydream Island Helipad,-20.2603,148.8136,Whitsundays,DDI
Doongan Airport,-15.386429,126.302235,Drysdale River,DNG
Dixie Airport,-15.11749443,143.3160496,New Dixie,DXD
Dunk Island Airport,-17.93913,146.141447,Dunk Island,DKI
Dulkaninna Airport,-29.01329994,138.4810028,Dulkaninna,DLK
Deniliquin Airport,-35.55939865,144.9459991,Deniliquin,DNQ
Daly Waters Airport,-16.26469507,133.383379,Daly Waters,DYW
Daly River Airport,-13.749806,130.693878,Nauiyu,DVR
Darnley Island Airport,-9.579176,143.780276,Darnley Island,NLF
Dorunda Airport,-16.5537,141.8238,Dorunda Outstation,DRD
Devonport Airport,-41.16970062,146.4299927,Devonport,DPO
Dongara Airport,-29.298128,114.927334,Dongara,DOX
Drysdale River Airport,-15.71357,126.381097,Drysdale River,DRY
Dunwich Airport,-27.519005,153.427618,North Stradbroke Island,SRR
Docker River Airport,-24.859533,129.122209,Kaltukatjara,DKV
Ar Rawdah Airport,14.44872,47.27955,Ar Rawdah,RXA
Etadunna Airport,-28.740801,138.589005,Etadunna,ETD
Eneabba Airport,-29.83250046,115.2460022,Eneabba,ENB
Einasleigh Airport,-18.50329971,144.0939941,Einasleigh,EIH
Elcho Island Airport,-12.01939964,135.5709991,Elcho Island,ELC
Emerald Airport,-23.56749916,148.1790009,Emerald,EMD
Erldunda Airport,-25.206106,133.254161,Ghan,EDD
Elrose Airport,-20.9764,141.0066,Elrose Mine,ERQ
Esperance Airport,-33.684399,121.822998,Esperance,EPR
Eva Downs Airport,-18.00099945,134.8630066,Eva Downs,EVD
Forbes Airport,-33.363602,147.934998,Forbes,FRB
Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,Cloudbreak Village,KFE
Flinders Island Airport,-40.091702,147.992996,Flinders Island,FLS
Finke Airport,-25.59469986,134.5829926,Finke,FIK
Oombulgurri Airport,-15.1647,127.8401,Oombulgurri,FVR
Fremantle Heliport,-32.045149,115.733022,Fremantle,JFM
Yongchuan Da'an General Airport,29.356667,106.010441,Chongqing,YGA
Gamboola Airport,-16.54412,143.668155,Gamboola,GBP
Gayndah Airport,-25.615939,151.62055,Gayndah,GAH
Gordon Downs Airport,-18.67810059,128.5919952,Gordon Downs,GDD
Gorge Harbour Seaplane Base,50.0994,-125.0235,Gorge Harbour,YGE
Geraldton Airport,-28.796101,114.707001,Geraldton,GET
Clarence Valley Regional Airport,-29.754795,153.031234,Grafton,GFN
Ginbata Airport,-22.5812,120.03553,Ginbata,GBW
Gibb River Airport,-16.418661,126.445685,Gibb,GBV
Great Keppel Is Airport,-23.184575,150.94164,Great Keppel Island,GKL
Gladstone Airport,-23.869763,151.225439,Gladstone,GLT
Glen Innes Airport,-29.676029,151.691156,Glen Innes,GLI
Greenway Sound Seaplane Base,50.839,-126.775,Broughton Island,YGN
Grenfell Airport,-34,148.1329956,Grenfell,GFE
Mount Gordon Airport,-19.77265,139.40425,Mount Gordon Mine,GPD
Garden Point Airport,-11.399686,130.425568,Pirlangimpi,GPN
Gascoyne Junction Airport,-25.0546,115.2026,Gascoyne Junction,GSC
Groote Eylandt Airport,-13.972405,136.458553,Groote Eylandt,GTE
Griffith Airport,-34.25080109,146.0670013,Griffith,GFF
Georgetown Airport,-18.302676,143.530925,Georgetown,GTT
Georgetown Airport,-41.079491,146.839061,Georgetown,GEE
Wilpena Pound Airport,-31.855907,138.468079,Hawker,HWK
Hervey Bay Airport,-25.320127,152.880662,Hervey Bay,HVB
Henbury Airport,-24.584,133.236,Ghan,HRY
Highbury Airport,-16.424148,143.14534,Highbury,HIG
Horn Island Airport,-10.585628,142.292653,Horn,HID
Hillside Airport,-21.718283,119.440334,Hillside,HLL
Hermannsburg Airport,-23.926485,132.807798,Hermannsburg (Ntaria),HMG
Hooker Creek Airport,-18.33670044,130.6380005,Lajamanu,HOK
Mount Hotham Airport,-37.04750061,147.3339996,Mount Hotham,MHU
Happy Bay Helipad,-20.3358,148.8525,Long Island,HAP
Hope Vale Airport,-15.2923,145.1035,Hope Vale,HPE
Heathlands Airport,-11.7369,142.576996,Shelburne,HAT
Iron Bridge Mine Airport,-21.287575,118.88252,Japal Camp,IBM
Indulkana Airport,-26.965435,133.321989,Indulkana,IDK
Inkerman Airport,-16.229225,141.434607,Inkerman,IKP
Injune Airport,-25.851,148.5497,Injune,INJ
Inverway Airport,-17.84110069,129.6430054,Inverway,IVW
Inverell Airport,-29.88829994,151.1439972,Inverell,IVR
Jundah Airport,-24.838045,143.061962,Jundah,JUN
Jurien Bay Airport,-30.302699,115.055551,Jurien Bay,JUR
Kalumburu Airport,-14.28784,126.633182,Kalumburu,UBU
Ken's Bore airport,-22.15722,116.156223,Ken's Bore,KYB
Kambalda Airport,-31.1907,121.5978,Kambalda,KDB
Kalbarri Airport,-27.692813,114.259169,Kalbarri,KAX
Kings Canyon Airport,-24.260229,131.488924,Petermann,KBJ
Kings Creek Airport,-24.421285,131.819458,Petermann,KCS
Koodaideri Mine Airport,-22.504291,119.07683,Koodaideri Mine,OOD
Kirkimbie Station Airport,-17.7791996,129.2100067,Kirkimbie,KBB
Koolatah Airport,-15.888484,142.439461,Maramie,KOH
Koolburra Airport,-15.31890011,143.9550018,Koolburra,KKP
Koolan Central Airport,-16.125,123.735,Koolan Island,KCI
Kowanyama Airport,-15.485369,141.752572,Kowanyama,KWM
Kalpowar Airport,-14.89,144.22,Kalpower,KPP
Klemtu Water Aerodrome,52.60763455,-128.5217571,Klemtu,YKT
Kubin Island Airport,-10.22648,142.219619,Kubin Island,KUG
Kurundi Airport,-20.51,134.6706,Kurundi Station,KRD
Leonora Airport,-28.87809944,121.3150024,Leonora,LNO
Lakefield Airport,-14.9207,144.203,Lakefield,LFP
Lord Howe Island Airport,-31.538204,159.07546,Lord Howe Island,LDH
Lockhart River Airport,-12.7869,143.304993,Lockhart River,IRG
Lyndhurst Airport,-19.19580078,144.3710022,Lyndhurst,LTP
Limbunya Airport,-17.23559952,129.8820038,Limbunya,LIB
Lindeman Island Airport,-20.45359993,149.0399933,Lindeman Island,LDC
Lismore Airport,-28.830689,153.258419,Lismore,LSY
Lake Nash Airport,-20.9807,137.9178,Alpurrurulam,LNH
Lake Macquarie Airport,-33.065975,151.646283,City of Lake Macquarie,BEO
Lakeland Airport,-15.841213,144.849118,Lakeland Downs,LKD
Lock Airport,-33.5442009,135.6929932,Lock,LOC
Lotus Vale Airport,-17.04829979,141.3760071,Lotus Vale,LTV
Mingan Airport,50.2869,-64.1528,Longue-Pointe-de-Mingan,YLP
Longreach Airport,-23.4342,144.279999,Longreach,LRE
New Laura Airport,-15.182758,144.345535,Laura Station,LUT
Laverton Airport,-28.614267,122.428673,Laverton,LVO
Latrobe Valley Airport,-38.211004,146.470817,Morwell,TGN
Mabuiag Island Airport,-9.950168,142.19523,Mabuiag Island,UBB
Murray Island Airport,-9.915105,144.054644,Murray Island,MYI
Avalon Airport,-38.039398,144.468994,Lara,AVV
Albury Airport,-36.066758,146.959148,Albury,ABX
Mareeba Airport,-17.070277,145.424228,Mareeba,MRG
Mudgee Airport,-32.564794,149.609452,Mudgee,DGE
Mandora Airport,-19.73830032,120.8379974,Mandora,MQA
Melbourne Essendon Airport,-37.7281,144.901993,Essendon Fields,MEB
Merimbula Airport,-36.90859985,149.901001,Merimbula,MIM
Merluna Airport,-13.0649,142.4536,Merluna,MLV
Milingimbi Airport,-12.09440041,134.8939972,Milingimbi Island,MGT
Maningrida Airport,-12.05609989,134.2339935,Maningrida,MNG
Mount Gunson Airport,-31.4597,137.1744433,Mount Gunson,GSN
Musgrave Airport,-14.7757,143.5047,Musgrave,MVU
Hobart International Airport,-42.83610153,147.5099945,Hobart,HBA
Mount House Airport,-17.051917,125.712491,Wunaamin Miliwundi Ranges,MHO
McArthur River Mine Airport,-16.44249916,136.0839996,McArthur River Mine,MCV
Mildura Airport,-34.22919846,142.0859985,Mildura,MQL
Mitchell Plateau Airport,-14.790817,125.825729,Mitchell Plateau,MIH
Miranda Downs Airport,-17.328899,141.886002,Miranda Downs,MWY
Launceston Airport,-41.54529953,147.2140045,Launceston,LST
Melbourne Moorabbin Airport,-37.97579956,145.102005,Melbourne,MBW
Murrin Murrin Airport,-28.705299,121.89099,Murrin Murrin,WUI
Melbourne International Airport,-37.673302,144.843002,Melbourne,MEL
Moree Airport,-29.49889946,149.8450012,Moree,MRZ
Moreton Airport,-12.44419956,142.6380005,Moreton,MET
Marqua Airport,-22.80579948,137.2510071,Marqua,MQE
Moranbah Airport,-22.05780029,148.0769959,Moranbah,MOV
Moruya Airport,-35.89780045,150.1439972,Moruya,MYA
Mount Gambier Airport,-37.744382,140.780561,Mount Gambier,MGB
Muccan Station Airport,-20.65889931,120.0670013,Muccan Station,MUQ
Mungeranie Airport,-28.00919914,138.6569977,Mungeranie,MNE
Mulka Airport,-28.3477993,138.6499939,Mulka,MVK
Moolawatana Airport,-29.9069,139.765,Moolawatana Station,MWT
Marion Downs Airport,-23.363702,139.649663,Marion Downs,MXD
Maryborough Airport,-25.513528,152.713603,Maryborough,MBH
Narrandera Airport,-34.70220184,146.5119934,Narrandera,NRA
Narrabri Airport,-30.31920052,149.8269959,Narrabri,NAA
Nambucca Heads Airport,-30.673058,152.984233,Nambucca Heads,NBH
New Moon Airport,-19.2,145.773,Basalt,NMP
Napperby Airport,-22.5312,132.7632,Napperby,NPP
Northern Peninsula Airport,-10.946194,142.455081,Bamaga,ABM
Narrogin Airport,-32.93,117.080002,Narrogin,NRG
Yantai Penglai International Airport,37.659724,120.978124,Yantai,YNT
Normanton Airport,-17.68409,141.069664,Normanton,NTN
Nutwood Downs Airport,-15.8074,134.1459,Nutwood Downs,UTD
Newman Airport,-23.4178009,119.8030014,Newman,ZNE
Opinaca Aerodrome,52.221944,-76.611944,Éléonore Mine,YOI
Colac Airport,-38.286701,143.679993,Colac,XCO
Olympic Dam Airport,-30.483861,136.876699,Olympic Dam,OLP
Moomba Airport,-28.0994,140.197006,Moomba,MOO
Orange Airport,-33.382014,149.131262,Orange,OAG
Ord River Airport,-17.34079933,128.9120026,Ord River,ODR
Ouyen Airport,-35.088819,142.354778,Ouyen,OYN
Adelaide International Airport,-34.947512,138.533393,Adelaide,ADL
Paraburdoo Airport,-23.17110062,117.7450027,Paraburdoo,PBO
Cocos (Keeling) Islands Airport,-12.19134,96.833696,West Island,CCK
Parndana Airport,-35.807,137.264,Kangaroo Island,PDN
Darwin International Airport / RAAF Darwin,-12.41497,130.88185,Darwin,DRW
Pardoo Airport,-20.119428,119.571945,Pardoo,PRD
Gove Airport,-12.26939964,136.8179932,Nhulunbuy,GOV
Perth Jandakot Airport,-32.09749985,115.8809967,Perth,JAD
Karratha Airport,-20.71220016,116.7730026,Karratha,KTA
Kalgoorlie Boulder Airport,-30.791543,121.464586,Broadwood,KGI
Parkes Airport,-33.13140106,148.2389984,Parkes,PKE
Port Keats Airport,-14.249701,129.529538,Wadeye,PKT
East Kimberley Regional (Kununurra) Airport,-15.7781,128.707993,Kununurra,KNX
Port Lincoln Airport,-34.6053009,135.8800049,Port Lincoln,PLO
Learmonth Airport,-22.235201,114.090024,Exmouth,LEA
Prominent Hill Airport,-29.716,135.5244,Mount Eba,PXH
Pormpuraaw Airport,-14.896451,141.60908,Pormpuraaw,EDR
Port Macquarie Airport,-31.43580055,152.8630066,Port Macquarie,PQQ
Penong Airport,-31.91670036,133,Penong,PEY
Port Hedland International Airport,-20.37779999,118.6259995,Port Hedland,PHE
Perth International Airport,-31.94029999,115.9670029,Perth,PER
Penneshaw Airport,-35.75584629,137.9628754,Ironstone,PEA
Woomera Airfield,-31.14419937,136.8170013,Woomera,UMR
Christmas Island Airport,-10.449382,105.690931,Flying Fish Cove,XCH
April Point Seaplane Base,50.065,-125.235,Quadra Island,YQJ
Refuge Cove Seaplane Base,50.1234,-124.843,Desolation Sound,YRC
Dean River Airport,52.82371,-126.964957,Kimsquit Valley,YRD
Roebourne Airport,-20.763898,117.155199,Roebourne,RBU
Robinvale Airport,-34.642887,142.773042,Robinvale,RBC
Roma Airport,-26.54500008,148.7749939,Roma,RMA
Roper Bar Airport,-14.734814,134.525485,Roper Bar,RPB
Rutland Plains Airport,-15.644963,141.844373,Yagoonya,RTP
Sandstone Airport,-27.97999954,119.2969971,Sandstone,NDS
Sydney Bankstown Airport,-33.923618,150.990792,Sydney,BWU
Canberra International Airport,-35.3069,149.195007,Canberra,CBR
Carosue Dam Airport,-30.174236,122.322249,Cundeelee,WCD
Camden Airport,-34.038338,150.686406,Cobbitty,CDU
Dubbo City Regional Airport,-32.21670151,148.5749969,Dubbo,DBO
Singleton Airport,-32.600832,151.193056,Singleton,SIX
Shay Gap Airport,-20.4247,120.140999,Shay Gap,SGP
Shark Bay Airport,-25.897294,113.575802,Denham,MJK
Shellharbour Airport,-34.5611,150.789001,Albion Park Rail,WOL
Shute Harbour/Whitsunday Airport,-20.276127,148.754979,Shute Harbour,WSY
Saibai Island Airport,-9.37833,142.625,Saibai Island,SBR
Somersby Airstrip,-33.367681,151.299806,Gosford,GOS
South Molle Island Helipad,-20.2622,148.8399,South Molle Island Resort,SOI
Strathmore Airport,-17.862709,142.557788,Strathmore,STH
Snake Bay Airport,-11.417674,130.648481,Milikapiti,SNB
Norfolk Island International Airport,-29.041887,167.939616,Burnt Pine,NLK
Naval Air Station Nowra - HMAS Albatross,-34.9466,150.542451,Nowra Hill,NOA
RAAF Base Richmond,-33.604652,150.783051,Richmond,XRH
Sydney Kingsford Smith International Airport,-33.94609833,151.177002,Sydney,SYD
Stephens Island Seaplane Base,-9.51,143.55,Stephens Island,STF
Tamworth Airport,-31.077898,150.845484,Tamworth,TMW
Silver Plains Airport,-13.9754,143.5537,Silver Plains,SSP
Wagga Wagga City Airport,-35.163484,147.46832,Wagga Wagga,WGA
Tarcoola Airport,-30.702871,134.58282,Tarcoola,TAQ
Trepell Airport,-21.83499908,140.8880005,Trepell,TQP
Temora Airport,-34.421398,147.511993,Temora,TEM
Thargomindah Airport,-27.986368,143.812065,Thargomindah,XTG
The Granites Airport,-20.5483,130.347,The Granites Gold Mine,GTS
Theda Station Airport,-14.790567,126.498041,Drysdale River,TDN
Turkey Creek Airport,-17.04080009,128.2059937,Turkey Creek,TKY
The Monument Airport,-21.81110001,139.923996,Phosphate Hill,PHQ
Tobermorey Airport,-22.25580025,137.9530029,Tobermorey,TYP
Tanbar Airport,-25.8477993,141.9279938,Tanbar Station,TXR
Thangool Airport,-24.494863,150.577967,Biloela,THG
Tennant Creek Airport,-19.63439941,134.1829987,Tennant Creek,TCA
Taree Airport,-31.888599,152.514008,Taree,TRO
Truscott-Mungalalu Airport,-14.08969975,126.3809967,Anjo Peninsula,TTX
Toowoomba Airport,-27.543365,151.919112,Toowoomba,TWB
Useless Loop Airport,-26.157923,113.394817,Useless Loop,USL
Victoria River Downs Airport,-16.402124,131.004974,Victoria River,VCD
Wauchope Airport,-20.640614,134.215276,Wauchope,WAU
Wallal Airport,-19.77359962,120.6490021,Wallal,WLA
Warraber Island Airport,-10.20829964,142.8249969,Sue Islet,SYU
Windarra Airport,-28.48061,122.244415,Laverton,WND
Windarling Airport,-30.032277,119.386489,Windarling Mine,WRN
Wondoola Airport,-18.57500076,140.8919983,Wondoola,WON
