name,latitude,longitude,iata
Aeropuerto Internacional Licenciado Miguel de la Madrid,19.277,-103.577002,CLQ
Aeropuerto Nacional de Isla Mujeres,21.245962,-86.740365,ISJ
Plan De Guadalupe International Airport,25.544145,-100.930195,SLW
Aeropuerto Nacional General Antonio Cárdenas Rodríguez,16.438915,-95.090328,IZT
El Lencero Airport,19.4751,-96.797501,JAL
Aeropuerto Nacional Jorge Jiménez Cantú,19.574155,-99.291183,AZP
Lázaro Cárdenas Airport,18.001672,-102.220316,LZC
Valle del Fuerte International Airport,25.685447,-109.081055,LMM
Aeropuerto Internacional del Bajío,20.992695,-101.480284,BJX
Manuel Márquez de León International Airport,24.0727005,-110.3619995,LAP
Loreto International Airport,25.98920059,-111.3479996,LTO
General Servando Canales International Airport,25.76989937,-97.52529907,MAM
Aeropuerto Internacional Manuel Crescencio Rejón,20.933384,-89.662621,MID
Mulege Airport,26.905347,-111.970725,MUG
Aeropuerto Internacional Gral. Rodolfo Sánchez Taboada,32.630629,-115.242805,MXL
General Francisco J. Mujica International Airport,19.849899,-101.025002,MLM
Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,MTT
Monclova International Airport,26.9557,-101.470001,LOV
Benito Juárez International Airport,19.435137,-99.071328,MEX
Monterrey International Airport,25.778521,-100.106989,MTY
General Rafael Buelna International Airport,23.161474,-106.264572,MZT
Nogales International Airport,31.225756,-110.976934,NOG
Quetzalcóatl International Airport,27.443899,-99.570503,NLD
Aeropuerto Internacional Xoxocotlán,17.000814,-96.72197,OAX
El Tajín National Airport,20.60269928,-97.46080017,PAZ
Aeropuerto Internacional Hermanos Serdán,19.158465,-98.371582,PBC
Piedras Negras International Airport,28.627873,-100.53524,PDS
Punta Colorada Airport,23.575011,-109.535826,PCO
Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,UPN
Palenque International Airport,17.533153,-92.015484,PQM
Puerto Vallarta International Airport,20.679913,-105.254391,PVR
Aeropuerto Internacional de Puerto Escondido,15.874859,-97.091868,PXM
Querétaro Intercontinental Airport,20.6173,-100.185997,QRO
General Lucio Blanco International Airport,26.0089,-98.2285,REX
Aeropuerto Internacional de Los Cabos,23.151919,-109.720731,SJD
Aeropuerto Internacional San Felipe,30.931996,-114.80847,SFH
Aeropuerto Internacional General Felipe Ángeles,19.7357,-99.0257,NLU
Ponciano Arriaga International Airport,22.25429916,-100.9309998,SLP
Francisco Sarabia Tinoco International Airport,25.5683,-103.411003,TRC
Angel Albino Corzo International Airport,16.56360054,-93.02249908,TGZ
Aeropuerto Internacional Gral. Abelardo Rodriguez,32.545963,-116.975856,TIJ
Felipe Carrillo Puerto International Airport,20.172098,-87.660272,TQO
General Francisco Javier Mina International Airport,22.29640007,-97.86589813,TAM
Aeropuerto Nacional de Tamuín,22.0383,-98.806502,TSL
Adolfo López Mateos International Airport,19.3369,-99.56583,TLC
Aeropuerto Internacional de Tapachula,14.790371,-92.36883,TAP
Aeropuerto Internacional de Cancún,21.039444,-86.874304,CUN
Mal Airport,-1.39139,144.17131,MMV
Carlos Rovirosa Pérez International Airport,17.99699974,-92.81739807,VSA
General Heriberto Jara International Airport,19.14590073,-96.18730164,VER
Aeropuerto Internacional General Leobardo C. Ruiz,22.8971,-102.686996,ZCL
Aeropuerto Internacional de Zihuatanejo,17.601771,-101.460629,ZIH
Zamora Airport,20.045,-102.276001,ZMM
Aeropuerto Internacional Playa de Oro,19.1448,-104.558998,ZLO
Mandalgobi Airport,45.73809814,106.2689972,MXW
Bluefields Airport,11.991,-83.774101,BEF
San Pedro Airport,14.031524,-84.624311,BZA
Costa Esmeralda Airport,11.427542,-86.033361,ECI
Corn Island Airport,12.174785,-83.059445,RNI
Augusto C. Sandino (Managua) International Airport,12.14150047,-86.16819763,MGA
Maron Island Airport,-1.550403,145.017504,MNP
Puerto Cabezas Airport,14.0472002,-83.38670349,PUZ
Rosita Airport,13.88969994,-84.4088974,RFS
San Carlos Airport,11.13556,-84.768727,NCR
Siuna,13.727222,-84.777779,SIU
Waspam Airport,14.7392,-83.969398,WSP
Maleo Airport,-2.203333,121.660278,MOH
Moses Point Airport,64.694116,-162.060699,MOS
Bocas del Toro International Airport,9.34085,-82.250801,BOC
Alonso Valderrama Airport,7.98784,-80.409837,CTD
Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,CHX
Enrique Malek International Airport,8.391,-82.434998,DAV
Enrique Adolfo Jimenez Airport,9.35664,-79.867401,ONX
Makini Airport,-6.532222222,147.6511667,MPG
Panamá Pacífico International Airport,8.91479,-79.599602,BLB
Mamitupu Airport,9.1851,-77.9841,MPI
Jaqué Airport,7.51778,-78.157204,JQE
Marcos A. Gelabert International Airport,8.97334,-79.555603,PAC
Puerto Obaldía Airport,8.668813,-77.417399,PUE
Capt. J. Montenegro Airport,7.534801,-80.043347,PDM
Scarlett Martinez International Airport,8.375880241,-80.12789917,RIH
Ruben Cantu Airport,8.085599899,-80.94529724,SYP
Tocumen International Airport,9.07136,-79.383499,PTY
Mapua(Mabua) Airport,-2.811388889,151.9911111,MPU
El Porvenir Airport,9.559212,-78.946631,PVE
San Blas Airport,9.452863,-78.978917,NBL
Miyanmin Airport,-4.903055556,141.6208333,MPX
Malam Airport,-8.709166667,142.6497222,MQO
La Fortuna Arenal Airport,10.469311,-84.579073,FON
Buenos Aires Airport,9.163949,-83.330171,BAI
Barra del Colorado Airport,10.7687,-83.585602,BCL
Barra del Tortuguero,10.569,-83.5149,TTQ
Coto 47 Airport,8.60156,-82.968754,OTR
Chacarita Airport,9.98141,-84.772697,JAP
Playa Samara/Carrillo Airport,9.87051,-85.4814,PLD
Drake Bay Airport,8.71889019,-83.64170074,DRK
Flamingo Airport,10.41860008,-85.78269958,FMG
Golfito Airport,8.65401,-83.182198,GLF
Guapiles Airport,10.21720028,-83.79699707,GPL
Islita Airport,9.85611,-85.370796,PBP
Guanacaste Airport,10.5933,-85.544403,LIR
Los Chiles Airport,11.0353,-84.7061,LSL
Limon International Airport,9.957960129,-83.02200317,LIO
Mojica Airport,10.4307003,-85.17459869,CSC
Guanacaste Airport,10.1394,-85.445801,NCT
Nosara Airport,9.976490021,-85.65299988,NOB
Juan Santamaría International Airport,9.99386,-84.208801,SJO
Puerto Jimenez Airport,8.533329964,-83.30000305,PJM
Palmar Sur Airport,8.95103,-83.468597,PMZ
Tobías Bolaños International Airport,9.95705,-84.139801,SYQ
Quepos Managua Airport,9.44316,-84.129799,XQP
Rio Frio / Progreso Airport,10.32740021,-83.88760376,RFR
San Isidro del General Airport,9.348676,-83.712301,IPZ
San Vito de Java Airport,8.826971,-82.958922,TOO
Moroak Airport,-14.818133,133.700594,MRT
Tamarindo Airport,10.3135004,-85.81549835,TNO
Tambor Airport,9.739307,-85.016199,TMU
Upala Airport,10.8922,-85.016197,UPL
Marigot Seaplane Base,18.0696,-63.087,MSB
Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,SAL
Ilopango International Airport,13.6995,-89.119904,ILS
Les Cayes Airport,18.27109909,-73.78829956,CYA
Cap Haitien International Airport,19.726734,-72.199576,CAP
Metro Field,64.80680084,-147.7619934,MTX
Jacmel Airport,18.2411,-72.518501,JAK
Jérémie Airport,18.66309929,-74.17030334,JEE
Toussaint Louverture International Airport,18.58,-72.292503,PAP
Port-de-Paix Airport,19.934045,-72.84801,PAX
Montepuez Airport,-13.1218996,39.05279922,MTU
Agalega Island Airstrip,-10.3731,56.609798,AHG
Gustavo Rizo Airport,20.36529922,-74.5062027,BCA
Las Brujas Airport,22.6213,-79.147202,BWW
Carlos Manuel de Cespedes Airport,20.3964,-76.621399,BYM
Máximo Gómez Airport,22.0271,-78.789597,AVI
Jardines Del Rey Airport,22.46100044,-78.32839966,CCC
Jaime Gonzalez Airport,22.14999962,-80.41419983,CFG
Vilo Acuña International Airport,21.61650085,-81.54599762,CYO
Ignacio Agramonte International Airport,21.42029953,-77.84750366,CMW
Antonio Maceo International Airport,19.96980095,-75.83540344,SCU
Leeward Point Field,19.9065,-75.2071,NBW
Mariana Grajales Airport,20.0853,-75.158302,GAO
José Martí International Airport,22.98920059,-82.40910339,HAV
Frank Pais International Airport,20.78560066,-76.31510162,HOG
Kawama Airport,23.124001,-81.301598,VRO
La Coloma Airport,22.3361,-83.641899,LCL
Alfredo Noa Díaz Airport,20.242374,-74.148268,UMA
Mayajigua Airport,22.23080063,-79.06220245,MJG
Orestes Acosta Airport,20.65390015,-74.92220306,MOA
Sierra Maestra International Airport,20.288605,-77.087545,MZO
Rafael Cabrera Airport,21.83469963,-82.78379822,GER
Playa Baracoa Airport,23.032801,-82.579399,UPB
Abel Santamaria Airport,22.492201,-79.943604,SNU
San Julián Air Base,22.100525,-84.157376,SNJ
Siguanea Airport,21.6425,-82.955101,SZJ
Sancti Spiritus Airport,21.9704,-79.442703,USS
Alberto Delgado Airport,21.7883,-79.9972,TND
Juan Gualberto Gomez International Airport,23.034401,-81.435303,VRA
Hermanos Ameijeiras Airport,20.9876,-76.935799,VTU
Faresmaathoda Airport,0.192647,73.196755,FMT
Charles Kirkconnell International Airport,19.687,-79.882797,CYB
Edward Bodden Little Cayman Airfield,19.660161,-80.088826,LYB
Owen Roberts International Airport,19.292801,-81.357697,GCM
Motswari Airport,-24.1903,31.3864,MWR
Mussau Airport,-1.45,149.7,MWU
Punta Abreojos Airport,26.7272,-113.558998,AJS
Apatzingán - Pablo L. Sidar Airport,19.093399,-102.393997,AZG
Aeropuerto Nacional de Playa del Carmen,20.622499,-87.082199,PCM
Punta Chivato Airport,27.069201,-111.961998,PCV
Estación Aeronaval de Salina Cruz,16.212601,-95.201599,SCX
San Ignacio Airport,27.296473,-112.938809,SGM
Base Aeronaval de Tulum,20.227301,-87.438203,TUY
San Luis Río Colorado Airport,32.445301,-114.797997,UAC
Álamos Airport,27.039,-108.949021,XAL
Monticello Airport,37.93243,-109.341225,MXC
Mindik Airport,-6.471666667,147.4411389,MXK
Sungai Tekai Airport,2.64118,102.89297,GTK
Long Banga Airport,3.202138,115.401811,LBP
Sipitang Airport,5.083333015,115.5500031,SPT
Clarence A. Bain Airport,24.287701,-77.684601,MAY
Andros Town Airport,24.69790077,-77.79560089,ASD
Congo Town Airport,24.158701,-77.589798,TZN
Leonard M Thompson International Airport,26.510711,-77.084262,MHH
San Andros Airport,25.05380058,-78.0490036,SAQ
Spring Point Airport,22.441799,-73.970901,AXP
Treasure Cay Airport,26.74530029,-77.39129639,TCB
Walkers Cay Airport,27.259656,-78.400455,WKR
Chub Cay Airport,25.41710091,-77.88089752,CCZ
Great Harbour Cay Airport,25.7383,-77.840103,GHC
South Bimini Airport,25.69989967,-79.26470184,BIM
Arthur's Town Airport,24.6294,-75.673797,ATC
New Bight Airport,24.3153,-75.452301,TBI
Cat Cay Airport,25.554425,-79.275404,CXY
Colonel Hill Airport,22.7456,-74.182404,CRI
Pitts Town Airport,22.8297,-74.3461,PWN
Exuma International Airport,23.562599,-75.877998,GGT
North Eleuthera Airport,25.47489929,-76.6835022,ELH
Governor's Harbour Airport,25.2847,-76.331001,GHB
Normans Cay Airport,24.594299,-76.820198,NMC
Rock Sound Airport,24.89507873,-76.17688179,RSD
Staniel Cay Airport,24.1691,-76.439102,TYM
Grand Bahama International Airport,26.55870056,-78.69560242,FPO
West End Airport,26.685301,-78.974998,WTD
Inagua Airport,20.97500038,-73.66690063,IGA
May Creek Airport,61.335701,-142.686996,MYK
Deadman's Cay Airport,23.17900085,-75.09359741,LGI
Stella Maris Airport,23.582317,-75.268621,SML
Mayaguana Airport,22.379499,-73.013494,MYG
Lynden Pindling International Airport,25.039,-77.466202,NAS
Duncan Town Airport,22.181801,-75.7295,DCT
Rum Cay International Airport,23.68344,-74.836302,RCY
Moyale Airport,3.5623,39.0433,MYS
San Salvador Airport,24.063299,-74.524002,ZSA
Menyamya Airport,-7.211666667,146.0193611,MYX
Paradise Island Airport,-21.61499977,35.33800125,NTC
Ibo Airport,-12.350174,40.602297,IBO
Chokwé Airport,-24.52059937,32.96530151,TGS
Philip S. W. Goldson International Airport,17.539951,-88.303556,BZE
Manatee Airport,17.27846,-89.0238,MZE
San Ignacio Town (Maya Flats) Airstrip,17.104872,-89.101129,CYD
Ine Airport,7.005553,171.656959,IMI
Bagani Airport,-18.11848,21.623296,BQI
Ongava Lodge Airstrip,-19.328533,15.915003,OGV
Changbaishan Airport,42.066944,127.602222,NBS
Aitutaki Airport,-18.8309,-159.764008,AIT
Enua Airport,-19.96780014,-158.1190033,AIU
Mangaia Island Airport,-21.89598656,-157.906662,MGS
Manihiki Island Airport,-10.3767004,-161.0019989,MHX
Mauke Airport,-20.13610077,-157.3450012,MUK
Mitiaro Island Airport,-19.842501,-157.703003,MOI
Pukapuka Island Airport,-10.9145,-165.8393,PZK
Tongareva Airport,-9.014369965,-158.0324097,PYE
Rarotonga International Airport,-21.2027,-159.806,RAR
Namudi Airport,-9.47375,148.3294167,NDI
Nadunumu Airport,-9.143555556,147.68425,NDN
Browns Airport,40.86750031,-96.11000061,EPG
Cicia Airport,-17.74329948,-179.3419952,ICI
Castaway Island Seaplane Base,-17.7358,177.129,CST
Nadi International Airport,-17.7553997,177.4429932,NAN
Malolo Lailai Island Airport,-17.778448,177.196996,PTF
Rabi Island Airport,-16.5337,179.9757,RBI
Vunisea Airport,-19.05809975,178.1569977,KDV
Mana Island Airport,-17.672844,177.0985,MNF
Moala Airport,-18.56669998,179.951004,MFJ
Nausori International Airport,-18.04330063,178.5590057,SUV
Levuka Airfield,-17.71109962,178.7590027,LEV
Ngau Airport,-18.11560059,179.3399963,NGI
Laucala Island Airport,-16.7481,-179.667007,LUC
Lakeba Island Airport,-18.19919968,-178.8170013,LKB
Labasa Airport,-16.4667,179.339996,LBS
Matei Airport,-16.690599,-179.876999,TVU
Koro Island Airport,-17.3458004,179.4219971,KXF
Rotuma Airport,-12.48250008,177.0709991,RTA
Savusavu Airport,-16.803394,179.340587,SVU
Wakaya Island Airport,-17.61700058,179.0169983,KAY
Ono-i-Lau Airport,-20.6589,-178.7411,ONU
Yasawa Island Airport,-16.7589,177.544998,YAS
Kaufana Airport,-21.37829971,-174.9579926,EUA
Fua'amotu International Airport,-21.24119949,-175.1499939,TBU
Lifuka Island Airport,-19.77700043,-174.3410034,HPA
Mata'aho Airport,-15.570603,-175.631283,NFO
Kuini Lavenia Airport,-15.977297,-173.791089,NTT
Vava'u International Airport,-18.58530045,-173.9620056,VAV
Turtle Island Seaplane Base,-16.966,177.368,TTL
Vanua Balavu Airport,-17.2689991,-178.9759979,VBV
Vatulele Airport,-18.51250076,177.6390076,VTF
Gombe Lawanti International Airport,10.298889,10.9,GMO
Port Harcourt City Airport / Port Harcourt Air Force Base,4.846111,7.021389,PHG
Warri Airport,5.59611,5.81778,QRW
Abaiang Airport,1.79861,173.041,ABF
Beru Airport,-1.35472,176.007004,BEZ
Funafuti International Airport,-8.525,179.195999,FUN
Kuria Airport,0.218611,173.442001,KUC
Maiana Airport,1.00361,173.031006,MNK
Marakei Airport,2.05861,173.270996,MZK
Makin Island Airport,3.37444,172.992004,MTK
Nikunau Airport,-1.314440012,176.4100037,NIG
Onotoa Airport,-1.79611,175.526001,OOT
Bonriki International Airport,1.38164,173.147003,TRW
Abemama Airport,0.490759,173.830287,AEA
Tabiteuea North Airport,-1.22447,174.776001,TBF
Tamana Island Airport,-2.48583,175.970001,TMN
Nonouti Airport,-0.639722,174.427994,NON
Arorae Island Airport,-2.616233,176.802209,AIS
Tabiteuea South Airport,-1.47444,175.063995,TSU
Butaritari Airport,3.08583,172.811005,BBG
Aranuka Airport,0.185278,173.636993,AAK
Niokolo-Koba Airport,13.052014,-12.727162,NIK
Ninilchik Airport,60.020199,-151.589005,NIN
Niue International Airport,-19.07903099,-169.9255981,IUE
Nenjiang Melgen Airport,49.236372,125.337052,NJJ
Sinak Airport,-3.822249,137.839208,NKD
Ninglang Luguhu Airport,27.5403,100.7593,NLH
Pointe Vele Airport,-14.311565,-178.066492,FUT
Hihifo Airport,-13.23830032,-176.1990051,WLS
Industrial Airpark,32.7668,-103.209,HBB
Nangade Airport,-11.073,39.68,NND
Nomad River Airport,-6.294,142.2341667,NOM
Naoro Airport,-9.254455,147.621352,NOO
Pokhara International Airport,28.1838,84.0147,PKR
Nipa Airport,-6.1454,143.4531,NPG
Newry Airport,-16.0442,129.2638,NRY
Ofu Airport,-14.1844,-169.669998,OFU
Asau Airport,-13.505132,-172.627888,AAU
Faleolo International Airport,-13.82999992,-172.0079956,APW
Fagali'i Airport,-13.849167,-171.739866,FGI
Fitiuta Airport,-14.216131,-169.423771,FTI
Maota Airport,-13.74230003,-172.2579956,MXS
Pago Pago International Airport,-14.331,-170.710007,PPG
Faa'a International Airport,-17.553699,-149.606995,PPT
Rimatara Airport,-22.63725,-152.8059,RMT
Rurutu Airport,-22.4340992,-151.3609924,RUR
Tubuai Airport,-23.36540031,-149.5240021,TUB
Raivavae Airport,-23.885201,-147.662003,RVV
Anaa Airport,-17.3526,-145.509995,AAA
Fangatau Airport,-15.820044,-140.888071,FGU
Tikehau Airport,-15.1196003,-148.2310028,TIH
Apataki Airport,-15.5736,-146.414993,APK
Reao Airport,-18.46652,-136.43855,REA
Fakarava Airport,-16.05410004,-145.6569977,FAV
Hikueru Airport,-17.548297,-142.612037,HHZ
Manihi Airport,-14.4368,-146.0700073,XMH
Totegegie Airport,-23.07990074,-134.8899994,GMR
Kaukura Airport,-15.6633,-146.884995,KKR
Makemo Airport,-16.5839,-143.658005,MKP
Napuka Island Airport,-14.177397,-141.266112,NAU
Tatakoto Airport,-17.355226,-138.44734,TKV
Puka Puka Airport,-14.80955,-138.812621,PKP
Pukaruha Airport,-18.295726,-137.016291,PUK
Takapoto Airport,-14.70950031,-145.2460022,TKP
Arutua Airport,-15.2482996,-146.6170044,AXR
Mataiva Airport,-14.86810017,-148.7169952,MVT
Nukutavake Airport,-19.284613,-138.768367,NUK
Tureia Airport,-20.784262,-138.56796,ZTA
Ahe Airport,-14.42809963,-146.2570038,AHE
Kauehi Airport,-15.780622,-145.128443,KHZ
Faaite Airport,-16.68657,-145.329394,FAC
Fakahina Airport,-15.992259,-140.164246,FHZ
Aratika Nord Airport,-15.485673,-145.464778,RKA
Takume Airport,-15.857434,-142.266469,TJN
Naiu Airport,-16.119296,-146.368768,NIU
Raroia Airport,-16.050485,-142.476568,RRR
Takaroa Airport,-14.45580006,-145.0249939,TKX
Katiu Airport,-16.339681,-144.407966,KXU
Nukutepipi Airport,-20.700054,-143.045933,NKP
Nuku Hiva Airport,-8.7956,-140.229004,NHV
Hiva Oa-Atuona Airport,-9.768790245,-139.0110016,AUQ
Ua Pou Airport,-9.35167,-140.078003,UAP
Ua Huka Airport,-8.936228,-139.554062,UAH
Bora Bora Airport,-16.44440079,-151.7510071,BOB
Tetiaroa Airport,-17.015095,-149.589372,TTI
Rangiroa Airport,-14.95429993,-147.6609955,RGI
Huahine-Fare Airport,-16.687084,-151.021593,HUH
Moorea Temae Airport,-17.48979,-149.761777,MOZ
Hao Airport,-18.0748,-140.945999,HOI
Maupiti Airport,-16.42650032,-152.2440033,MAU
Raiatea Airport,-16.7229,-151.466003,RFP
Tupai Airport,-16.2423,-151.8338,TPX
Moruroa Airport,-21.80978,-138.813385,UOA
Vahitahi Airport,-18.780697,-138.85568,VHZ
Castlereagh Lake Seaplane Base,6.86,80.584,NUF
Nuguria Airstrip,-3.4075,154.7383,NUG
Yucca Airstrip,36.934661,-116.00596,UCC
Mota Lava Airport,-13.66600037,167.7120056,MTV
Sola Airport,-13.85169983,167.5370026,SLH
Torres Airstrip,-13.32800007,166.6380005,TOH
Siwo Airport,-17.09029961,168.3430023,EAE
Craig Cove Airport,-16.264999,167.923996,CCV
Longana Airport,-15.30669975,167.9669952,LOD
Sara Airport,-15.4708004,168.1519928,SSR
Tavie Airport,-16.43899918,168.2570038,PBJ
Lamap Airport,-16.4611228,167.829253,LPM
Lamen Bay Airport,-16.58419991,168.1589966,LNB
Maewo-Naone Airport,-15,168.0829926,MWF
Lonorore Airport,-15.86559963,168.1719971,LNE
Norsup Airport,-16.0797,167.401001,NUS
Gaua Island Airport,-14.21809959,167.5870056,ZGU
Redcliffe Airport,-15.47200012,167.8350067,RCL
Santo Pekoa International Airport,-15.50500011,167.2200012,SON
Tongoa Airport,-16.89109993,168.5509949,TGH
Uléi Airport,-16.3297,168.3011,ULB
Valesdir Airport,-16.79610062,168.177002,VLS
Walaha Airport,-15.4119997,167.6909943,WLH
Southwest Bay Airport,-16.4864,167.4472,SWJ
North West Santo Airport,-14.88169956,166.5579987,OLJ
Aneityum Airport,-20.24920082,169.7709961,AUY
Aniwa Airport,-19.2346,169.6009,AWD
Dillon's Bay Airport,-18.76939964,169.0010071,DLY
Futuna Airport,-19.51639938,170.2319946,FTA
Ipota Airport,-18.856389,169.283333,IPA
Bauerfield International Airport,-17.699301,168.320007,VLI
Tanna Airport,-19.45509911,169.223999,TAH
Nowata Airport,-9.984166667,149.7291667,NWT
Tiga Airport,-21.09609985,167.8040009,TGJ
Île Art - Waala Airport,-19.720521,163.661077,BMY
Koné Airport,-21.053551,164.838768,KNQ
Île des Pins Airport,-22.58889961,167.4559937,ILP
Nesson Airport,-21.257288,165.61821,HLU
